video_id,channel_id,duration(sec),domain,link,has_persian,has_dari,has_iranian,has_pashto
eZVSPrj2R24,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=eZVSPrj2R24,True,False,True,False
tI_YSLslNLQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=tI_YSLslNLQ,True,False,True,False
fte5SBGnn_Q,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=fte5SBGnn_Q,True,False,True,False
j1rieCPU7KU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=j1rieCPU7KU,True,False,True,False
wkxnOS42A4c,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=wkxnOS42A4c,True,False,True,False
OKZhKnhuYRc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=OKZhKnhuYRc,True,False,True,False
k3cIOBHGXKw,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=k3cIOBHGXKw,True,False,True,False
1htOfEbDYTM,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=1htOfEbDYTM,True,False,True,False
ZZh5KszRrCo,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=ZZh5KszRrCo,True,False,True,False
Ygiy0R8HfxE,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Ygiy0R8HfxE,True,False,True,False
BydHuSst1_8,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=BydHuSst1_8,True,False,True,False
MJ2ThGzKiFU,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=MJ2ThGzKiFU,True,False,True,False
PgEEu6wf6Eg,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=PgEEu6wf6Eg,True,False,True,False
caJOnsEs1uo,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=caJOnsEs1uo,True,False,True,False
oa_hoJb_VVQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=oa_hoJb_VVQ,True,False,True,False
dXmuV0KpxFo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=dXmuV0KpxFo,True,False,True,False
mjl5vB-IgPs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=mjl5vB-IgPs,True,False,True,False
4NZkRS3fDT8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=4NZkRS3fDT8,True,False,True,False
hYyZKZlnWFc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=hYyZKZlnWFc,True,False,True,False
VNY1lXIKHJE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=VNY1lXIKHJE,True,False,True,False
yBEhQuwMJ0Q,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=yBEhQuwMJ0Q,True,False,True,False
4n-H7Ja0tb4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=4n-H7Ja0tb4,True,False,True,False
c7bNXal4Hto,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=c7bNXal4Hto,True,False,True,False
4aWU9-qzyG8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=4aWU9-qzyG8,True,False,True,False
rC0HDB1kmF8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=rC0HDB1kmF8,True,False,True,False
Bb1RxAzMsFk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Bb1RxAzMsFk,True,False,True,False
PjMGZknKhCs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=PjMGZknKhCs,True,False,True,False
AGStEIpvFf8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=AGStEIpvFf8,True,False,True,False
8lc4IeOWVFM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=8lc4IeOWVFM,True,False,True,False
C3QbW_gN3Kg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=C3QbW_gN3Kg,True,False,True,False
9neN7In-omE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=9neN7In-omE,True,False,True,False
Q_ak4-mc1aY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Q_ak4-mc1aY,True,False,True,False
J_Ni7DZLF7A,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=J_Ni7DZLF7A,True,False,True,False
SJVmvvEc4ew,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=SJVmvvEc4ew,True,False,True,False
0gENCHCLBWc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=0gENCHCLBWc,True,False,True,False
ybQWDPlhN1s,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ybQWDPlhN1s,True,False,True,False
8BwIIZuPs0o,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=8BwIIZuPs0o,True,False,True,False
Vus6PFBrVpE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Vus6PFBrVpE,True,False,True,False
vHrZ7hUuQIU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=vHrZ7hUuQIU,True,False,True,False
FgXb3NWd2GE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=FgXb3NWd2GE,True,False,True,False
Squ6wOfMmG8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Squ6wOfMmG8,True,False,True,False
Ka4DdLA8ZT4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Ka4DdLA8ZT4,True,False,True,False
ZjxxzBCvRXM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ZjxxzBCvRXM,True,False,True,False
0GLY2qPba6A,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=0GLY2qPba6A,True,False,True,False
r-2HJNfXE38,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=r-2HJNfXE38,True,False,True,False
xg235qRggYs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=xg235qRggYs,True,False,True,False
l8Ue6USFGRM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=l8Ue6USFGRM,True,False,True,False
MfB7ra8m1E0,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=MfB7ra8m1E0,True,False,True,False
j_HXpO-LrCA,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=j_HXpO-LrCA,True,False,True,False
3H4IC8HpvXc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=3H4IC8HpvXc,True,False,True,False
V3hKLmYJX9s,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=V3hKLmYJX9s,True,False,True,False
IJZt0kn4aoM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=IJZt0kn4aoM,True,False,True,False
nKiv0yC81Qo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=nKiv0yC81Qo,True,False,True,False
1bsjIBSa_VA,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=1bsjIBSa_VA,True,False,True,False
bwvb9w4twTk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=bwvb9w4twTk,True,False,True,False
vWf-8-MkGL4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=vWf-8-MkGL4,True,False,True,False
U3dxyeU93_Q,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=U3dxyeU93_Q,True,False,True,False
sK0flUFv_B4,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=sK0flUFv_B4,True,False,True,False
7QzoSfG1pVM,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=7QzoSfG1pVM,True,False,True,False
Ogm5zbUFo7M,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Ogm5zbUFo7M,True,False,True,False
ZnAewe6p44Q,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=ZnAewe6p44Q,True,False,True,False
xRjHeDZksIM,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=xRjHeDZksIM,True,False,True,False
kB_3gNg0UBU,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=kB_3gNg0UBU,True,False,True,False
_rO29gc6bV0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=_rO29gc6bV0,True,False,True,False
ftBXs42e6q0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=ftBXs42e6q0,True,False,True,False
84l-XQQ4-Ng,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=84l-XQQ4-Ng,True,False,True,False
Yc7Fryx6uHI,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Yc7Fryx6uHI,True,False,True,False
SRP1E4Fh9pc,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=SRP1E4Fh9pc,True,False,True,False
gdG4eqMCc10,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=gdG4eqMCc10,True,False,True,False
Fuj_MMu29_4,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Fuj_MMu29_4,True,False,True,False
ErLFSW1TG_Y,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=ErLFSW1TG_Y,True,False,True,False
YzOk38nIGCU,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=YzOk38nIGCU,True,False,True,False
JJivBQFz5nQ,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=JJivBQFz5nQ,True,False,True,False
rkpld3nTH5Y,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=rkpld3nTH5Y,True,False,True,False
7OB8jdhMgk0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=7OB8jdhMgk0,True,False,True,False
Ihl2tZ5LGuE,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Ihl2tZ5LGuE,True,False,True,False
V8PA7d534YE,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=V8PA7d534YE,True,False,True,False
sK0flUFv_B4,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=sK0flUFv_B4,True,False,True,False
7QzoSfG1pVM,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=7QzoSfG1pVM,True,False,True,False
Ogm5zbUFo7M,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Ogm5zbUFo7M,True,False,True,False
ZnAewe6p44Q,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=ZnAewe6p44Q,True,False,True,False
xRjHeDZksIM,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=xRjHeDZksIM,True,False,True,False
kB_3gNg0UBU,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=kB_3gNg0UBU,True,False,True,False
_rO29gc6bV0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=_rO29gc6bV0,True,False,True,False
ftBXs42e6q0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=ftBXs42e6q0,True,False,True,False
84l-XQQ4-Ng,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=84l-XQQ4-Ng,True,False,True,False
Yc7Fryx6uHI,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Yc7Fryx6uHI,True,False,True,False
SRP1E4Fh9pc,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=SRP1E4Fh9pc,True,False,True,False
gdG4eqMCc10,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=gdG4eqMCc10,True,False,True,False
Fuj_MMu29_4,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Fuj_MMu29_4,True,False,True,False
ErLFSW1TG_Y,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=ErLFSW1TG_Y,True,False,True,False
YzOk38nIGCU,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=YzOk38nIGCU,True,False,True,False
JJivBQFz5nQ,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=JJivBQFz5nQ,True,False,True,False
rkpld3nTH5Y,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=rkpld3nTH5Y,True,False,True,False
7OB8jdhMgk0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=7OB8jdhMgk0,True,False,True,False
Ihl2tZ5LGuE,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Ihl2tZ5LGuE,True,False,True,False
V8PA7d534YE,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=V8PA7d534YE,True,False,True,False
HjZfFawVGJ8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=HjZfFawVGJ8,True,False,True,False
xpOSZaIc0jY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=xpOSZaIc0jY,True,False,True,False
ZwBogktW-L8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ZwBogktW-L8,True,False,True,False
arKxhUL1LBQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=arKxhUL1LBQ,True,False,True,False
TZLvsMA3coM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=TZLvsMA3coM,True,False,True,False
7QUJSaNEKwU,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=7QUJSaNEKwU,True,False,True,False
OvS_wfRGvYc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=OvS_wfRGvYc,True,False,True,False
iTDz4aCiPiI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=iTDz4aCiPiI,True,False,True,False
Q8V6xw8p-p8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Q8V6xw8p-p8,True,False,True,False
zFpRhdeeNWQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=zFpRhdeeNWQ,True,False,True,False
EO58OnN3hyk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=EO58OnN3hyk,True,False,True,False
6E6jX79lwx4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=6E6jX79lwx4,True,False,True,False
ZqBpwYv138k,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ZqBpwYv138k,True,False,True,False
V-Lp60Xj5nM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=V-Lp60Xj5nM,True,False,True,False
Vl7fsJRB7mI,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Vl7fsJRB7mI,True,False,True,False
1YQZtfyRdyM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=1YQZtfyRdyM,True,False,True,False
tofBcMZN3RQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=tofBcMZN3RQ,True,False,True,False
ybfsDc8yB9s,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ybfsDc8yB9s,True,False,True,False
Omwr-u5SV9Y,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Omwr-u5SV9Y,True,False,True,False
JAlDoPzQAxw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=JAlDoPzQAxw,True,False,True,False
z1fedg4M_yw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=z1fedg4M_yw,True,False,True,False
A8yIalLVAus,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=A8yIalLVAus,True,False,True,False
jaXaY1Iysys,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=jaXaY1Iysys,True,False,True,False
Thrh7-5PDeg,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Thrh7-5PDeg,True,False,True,False
4mHwXU3SShE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=4mHwXU3SShE,True,False,True,False
pOn7LVavHlw,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=pOn7LVavHlw,True,False,True,False
mSA4XAil22U,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=mSA4XAil22U,True,False,True,False
3EGdouVoqqM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=3EGdouVoqqM,True,False,True,False
lJDvIkPZje8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=lJDvIkPZje8,True,False,True,False
wrkw7_KaRU0,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=wrkw7_KaRU0,True,False,True,False
9RlFXWO2slY,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=9RlFXWO2slY,True,False,True,False
BQUzugMNuok,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=BQUzugMNuok,True,False,True,False
6we6cppj9gE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=6we6cppj9gE,True,False,True,False
jEpXLviyvKc,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=jEpXLviyvKc,True,False,True,False
-X8CDzUINIE,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=-X8CDzUINIE,True,False,True,False
JzM0wbyuUJs,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=JzM0wbyuUJs,True,False,True,False
ns8uKlX2lps,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=ns8uKlX2lps,True,False,True,False
B4Z3y5VpOyQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=B4Z3y5VpOyQ,True,False,True,False
i6DWVrkWL-Q,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=i6DWVrkWL-Q,True,False,True,False
at5i_3en_mA,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=at5i_3en_mA,True,False,True,False
nMfgWnGQbD4,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=nMfgWnGQbD4,True,False,True,False
LWA88S7h8x8,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=LWA88S7h8x8,True,False,True,False
Yl6sdGIgiTo,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Yl6sdGIgiTo,True,False,True,False
D00dojBrMgA,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=D00dojBrMgA,True,False,True,False
Ya5GelaW4Zk,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=Ya5GelaW4Zk,True,False,True,False
gXsbS8gz5TQ,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=gXsbS8gz5TQ,True,False,True,False
EsYbpbjXC3s,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=EsYbpbjXC3s,True,False,True,False
4-MAAVUsbJM,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=4-MAAVUsbJM,True,False,True,False
qhadWru3F9Q,UCx8nPzCzHi127J3CkMBrSYg,,,https://www.youtube.com/watch?v=qhadWru3F9Q,True,False,True,False
6hOFrud51Go,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=6hOFrud51Go,True,False,True,False
9kNKAjWaU_M,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=9kNKAjWaU_M,True,False,True,False
X1Pea2vErL0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=X1Pea2vErL0,True,False,True,False
sHjGQrzkM2A,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=sHjGQrzkM2A,True,False,True,False
LYObBBcql7Q,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=LYObBBcql7Q,True,False,True,False
awKO0IXMqz0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=awKO0IXMqz0,True,False,True,False
v-6A1t39WwA,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=v-6A1t39WwA,True,False,True,False
27laWc63SBI,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=27laWc63SBI,True,False,True,False
f-bq7rn9wlA,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=f-bq7rn9wlA,True,False,True,False
uyAk9BrslBo,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=uyAk9BrslBo,True,False,True,False
JCqLpjOaPYs,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=JCqLpjOaPYs,True,False,True,False
voTmM7Nnydc,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=voTmM7Nnydc,True,False,True,False
9x7YW3O5B5o,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=9x7YW3O5B5o,True,False,True,False
hv64ZqhPymg,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=hv64ZqhPymg,True,False,True,False
HfwiTge-UiE,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=HfwiTge-UiE,True,False,True,False
uXfjlZNNs1Y,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=uXfjlZNNs1Y,True,False,True,False
X8etHcLwAIY,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=X8etHcLwAIY,True,False,True,False
Vc1EZyihNVc,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Vc1EZyihNVc,True,False,True,False
Etb5JM73-es,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Etb5JM73-es,True,False,True,False
b0cKcheEFs4,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=b0cKcheEFs4,True,False,True,False
lAF-K0mxzIs,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=lAF-K0mxzIs,True,False,True,False
tc4F0z8LgrA,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=tc4F0z8LgrA,True,False,True,False
Uak7XfWHEsY,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=Uak7XfWHEsY,True,False,True,False
fwsMTa9n1xE,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=fwsMTa9n1xE,True,False,True,False
POefR5eKpz8,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=POefR5eKpz8,True,False,True,False
8w9nzB91KWQ,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=8w9nzB91KWQ,True,False,True,False
bSus3KRwt5k,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=bSus3KRwt5k,True,False,True,False
gX-rFHlMXTY,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=gX-rFHlMXTY,True,False,True,False
FgMY_S7Em6U,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=FgMY_S7Em6U,True,False,True,False
OrZT7mTkM7I,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=OrZT7mTkM7I,True,False,True,False
va3KJSbdk8A,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=va3KJSbdk8A,True,False,True,False
sOhgeC9FMOs,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=sOhgeC9FMOs,True,False,True,False
6hOFrud51Go,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=6hOFrud51Go,True,False,True,False
9kNKAjWaU_M,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=9kNKAjWaU_M,True,False,True,False
X1Pea2vErL0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=X1Pea2vErL0,True,False,True,False
sHjGQrzkM2A,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=sHjGQrzkM2A,True,False,True,False
LYObBBcql7Q,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=LYObBBcql7Q,True,False,True,False
awKO0IXMqz0,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=awKO0IXMqz0,True,False,True,False
v-6A1t39WwA,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=v-6A1t39WwA,True,False,True,False
27laWc63SBI,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=27laWc63SBI,True,False,True,False
f-bq7rn9wlA,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=f-bq7rn9wlA,True,False,True,False
uyAk9BrslBo,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=uyAk9BrslBo,True,False,True,False
JCqLpjOaPYs,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=JCqLpjOaPYs,True,False,True,False
voTmM7Nnydc,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=voTmM7Nnydc,True,False,True,False
9x7YW3O5B5o,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=9x7YW3O5B5o,True,False,True,False
hv64ZqhPymg,UCGRY8FcPNoRVvv-THQsa0Nw,,,https://www.youtube.com/watch?v=hv64ZqhPymg,True,False,True,False
